BBL,BORO,BOROUGH,BLOCK,LOT,CD,HOUSE NUMBER,STREET NAME,ALTERNATE ADDRESS,PARCEL NAME,AGENCY,PRIMARY USE CODE,PRIMARY USE TEXT,OWNER,OWNED/LEASED,U-F-USE-CODE,U-F-USE-TEXT,U-A-USE-CODE,U-A-USE-TEXT,USE STATUS,X COORD,Y COORD,
1000970007,1,MANHATTAN,00097,0007,101,109,SOUTH STREET,109 SOUTH STREET,SEAPORT MUSEUM,EDC,1900,IN USE-TENANTED,C,O,1610,FINAL COMMITMENT-DISPOSITION,1910,LONG-TERM AGREEMENT,C,0983689,0196901,
1000970007,1,MANHATTAN,00097,0007,101,109,SOUTH STREET,109 SOUTH STREET,SEAPORT MUSEUM,HPD,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,0983689,0196901,
1001001202,1,MANHATTAN,00100,1202,101,38,BEEKMAN STREET,38 BEEKMAN STREET,SPRUCE STREET SCHOOL (M971),EDUC,0200,EDUCATIONAL FACILITY,C,O,,,,,C,0982676,0198302,
1001060009,1,MANHATTAN,00106,0009,101,318,PEARL STREET,318 PEARL STREET,PECK SLIP ELEM. SCHOOL (M343),EDUC,0200,EDUCATIONAL FACILITY,O,O,,,,,C,0983715,0197451,
1001060022,1,MANHATTAN,00106,0022,101,,PEARL STREET,PEARL STREET,FISHBRIDGE GARDEN,PARKS,0472,COMMUNITY GARDEN,C,O,,,,,C,0983868,0197609,
1001070060,1,MANHATTAN,00107,0060,101,,PECK SLIP,PECK SLIP,PECK SLIP PARK,EDC,1900,IN USE-TENANTED,C,O,1610,FINAL COMMITMENT-DISPOSITION,1920,SHORT-TERM AGREEMENT,C,0983865,0197063,
1001070060,1,MANHATTAN,00107,0060,101,,PECK SLIP,PECK SLIP,PECK SLIP PARK,PARKS,0440,PARK,C,O,,,,,C,0983865,0197063,
1001080004,1,MANHATTAN,00108,0004,101,0,DOVER STREET,DOVER STREET,DUGOUT HIGHWAY YARD,DOT,1012,OUTDOOR STORAGE - EQUIPMENT,C,O,,,,,C,0984144,0197551,
1001110100,1,MANHATTAN,00111,0100,103,20,CATHERINE SLIP,20 CATHERINE SLIP,SMITH HOUSES,NYCHA,1310,TRAINING FACILITY,O,O,,,,,C,0984612,0198074,
1001110150,1,MANHATTAN,00111,0150,103,78,CATHERINE STREET,78 CATHERINE STREET,CATHERINE ST FAMILY RESIDENCE,DHS,0736,TRANSITIONAL HOUSING - FAMILY,C,O,,,,,C,0984831,0198224,
1001110160,1,MANHATTAN,00111,0160,103,80,CATHERINE STREET,80 CATHERINE STREET,PS 126 & ALFRED E. SMITH PARK,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,0984992,0198148,
1001110160,1,MANHATTAN,00111,0160,103,80,CATHERINE STREET,80 CATHERINE STREET,PS 126 & ALFRED E. SMITH PARK,PARKS,0440,PARK,C,O,,,,,C,0984992,0198148,
1001130001,1,MANHATTAN,00113,0001,101,,AVENUE OF THE FINEST,AVENUE OF THE FINEST,BKLYN BRIDGE APP/VAULTED SPACE,DOT,0880,ROAD/HIGHWAY,C,O,,,,,C,0983575,0198127,
1001130100,1,MANHATTAN,00113,0100,101,411,PEARL STREET,411 PEARL STREET,MURRAY BERGTRAUM HS (ECF),EDUC,0213,ACADEMIC HIGH SCHOOL,O,L,,,,,C,0983791,0198419,
1001131001,1,MANHATTAN,00113,1001,101,29,AVENUE OF THE FINEST,29 AVENUE OF THE FINEST,,FINAN,0110,AGENCY EXECUTIVE OFFICE,P,L,,,,,C,0983924,0198279,
1001131001,1,MANHATTAN,00113,1001,101,29,AVENUE OF THE FINEST,29 AVENUE OF THE FINEST,,HRA,0110,AGENCY EXECUTIVE OFFICE,P,L,,,,,C,0983924,0198279,
1001131001,1,MANHATTAN,00113,1001,101,29,AVENUE OF THE FINEST,29 AVENUE OF THE FINEST,,NYPD,0100,OFFICE,P,L,,,,,C,0983924,0198279,
1001131001,1,MANHATTAN,00113,1001,101,29,AVENUE OF THE FINEST,29 AVENUE OF THE FINEST,,NYPD,0110,AGENCY EXECUTIVE OFFICE,P,L,,,,,C,0983924,0198279,
1001131001,1,MANHATTAN,00113,1001,101,29,AVENUE OF THE FINEST,29 AVENUE OF THE FINEST,,SANIT,0100,OFFICE,P,L,,,,,C,0983924,0198279,
1001150001,1,MANHATTAN,00115,0001,103,,MADISON ST,MADISON ST,JAMES MADISON PLAZA,PARKS,0440,PARK,C,O,,,,,C,0984121,0198484,
1001170100,1,MANHATTAN,00117,0100,103,427-55,PARK ROW,427-55 PARK ROW,KIMLAU SQUARE.PARK,PARKS,0440,PARK,C,O,,,,,C,0984769,0199229,
1001190001,1,MANHATTAN,00119,0001,101,1,POLICE PLAZA,1 POLICE PLAZA,NYPD HEADQUARTERS/POLICE PLAZA,NYPD,0110,AGENCY EXECUTIVE OFFICE,C,O,,,,,C,0983752,0198754,
1001200009,1,MANHATTAN,00120,0009,101,,FRANKFORT ST,FRANKFORT ST,BROOKLYN BRIDGE,DOT,1510,NO USE-NON RESIDENTIAL STRUCTURESE,C,O,,,,,C,0983240,0198492,
1001200009,1,MANHATTAN,00120,0009,101,,FRANKFORT ST,FRANKFORT ST,BROOKLYN BRIDGE,DOT,0880,ROAD/HIGHWAY,C,O,,,,,C,0983240,0198492,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,BLDGS,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,BOC,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,BP-MN,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,CB101,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,CIVIL,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,COMPT,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,DCAS,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,DCAS,1900,IN USE-TENANTED,C,O,,,1910,LONG-TERM AGREEMENT,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,DEP,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,DOITT,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,DVS,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,FINAN,0120,AGENCY OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,LDMKS,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,MAYOR,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,MOME,0110,AGENCY EXECUTIVE OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,OCA,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,OPA,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,PBADV,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,PRIV,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,RGB,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210001,1,MANHATTAN,00121,0001,101,1,CENTRE STREET,1 CENTRE STREET,DAVID N. DINKINS MN MUNI BLDG,TAXCM,0100,OFFICE,C,O,,,,,C,0983231,0199032,
1001210027,1,MANHATTAN,00121,0027,101,,PARK ROW,PARK ROW,ENCLOSED AREA BENEATH BKLYN BR,DOT,0880,ROAD/HIGHWAY,C,O,,,,,C,0983077,0198663,
1001210027,1,MANHATTAN,00121,0027,101,,PARK ROW,PARK ROW,ENCLOSED AREA BENEATH BKLYN BR,DOT,0880,ROAD/HIGHWAY,C,O,,,,,C,0983077,0198663,
1001220001,1,MANHATTAN,00122,0001,101,,CITY HALL,CITY HALL,CITY HALL/TWEED CRTHS/PARK,COUNC,0110,AGENCY EXECUTIVE OFFICE,C,O,,,,,C,0982543,0198970,
1001220001,1,MANHATTAN,00122,0001,101,,CITY HALL,CITY HALL,CITY HALL/TWEED CRTHS/PARK,DCAS,1380,CUSTODIAL,C,O,,,,,C,0982543,0198970,
1001220001,1,MANHATTAN,00122,0001,101,,CITY HALL,52 CHAMBERS STREET,CITY HALL/TWEED CRTHS/PARK,EDUC,0110,AGENCY EXECUTIVE OFFICE,C,O,,,,,C,0982543,0198970,
1001220001,1,MANHATTAN,00122,0001,101,,CITY HALL,CITY HALL,CITY HALL/TWEED CRTHS/PARK,MAYOR,0110,AGENCY EXECUTIVE OFFICE,C,O,,,,,C,0982543,0198970,
1001220001,1,MANHATTAN,00122,0001,101,,CITY HALL,CITY HALL,CITY HALL/TWEED CRTHS/PARK,PARKS,0440,PARK,C,O,,,,,C,0982543,0198970,
1001237501,1,MANHATTAN,00123,7501,101,19,BARCLAY STREET,19 BARCLAY STREET,INVESTIGATIVE SUPPORT UNITS,NYPD,0110,AGENCY EXECUTIVE OFFICE,P,L,,,,,C,0981941,0198844,
1001240004,1,MANHATTAN,00124,0004,101,11,PARK PLACE,11 PARK PLACE,,BLDGS,0100,OFFICE,P,L,,,,,C,0981969,0199101,
1001250020,1,MANHATTAN,00125,0020,101,100,CHURCH STREET,100 CHURCH STREET,100 CHURCH STREET,BIC,0120,AGENCY OFFICE,P,L,,,,,C,0981440,0199146,
1001250020,1,MANHATTAN,00125,0020,101,100,CHURCH STREET,100 CHURCH STREET,100 CHURCH STREET,CCRB,0100,OFFICE,P,L,,,,,C,0981440,0199146,
1001250020,1,MANHATTAN,00125,0020,101,100,CHURCH STREET,100 CHURCH STREET,100 CHURCH STREET,CFB,0100,OFFICE,P,L,,,,,C,0981440,0199146,
1001250020,1,MANHATTAN,00125,0020,101,100,CHURCH STREET,100 CHURCH STREET,100 CHURCH STREET,DEP,0100,OFFICE,P,L,,,,,C,0981440,0199146,
1001250020,1,MANHATTAN,00125,0020,101,100,CHURCH STREET,100 CHURCH STREET,100 CHURCH STREET,LAW,0110,AGENCY EXECUTIVE OFFICE,P,L,,,,,C,0981440,0199146,
1001250020,1,MANHATTAN,00125,0020,101,100,CHURCH STREET,100 CHURCH STREET,100 CHURCH STREET,OATH,0110,AGENCY EXECUTIVE OFFICE,P,L,,,,,C,0981440,0199146,
1001270001,1,MANHATTAN,00127,0001,101,30,WEST BROADWAY,30 WEST BROADWAY,BORO MANHATTAN COMM COLLEGE,CUNY,0221,COMMUNITY COLLEGE,C,O,,,,,C,0981153,0199325,
1001270018,1,MANHATTAN,00127,0018,101,255,GREENWICH STREET,255 GREENWICH STREET,,ACTRY,0110,AGENCY EXECUTIVE OFFICE,P,L,,,,,C,0981236,0199541,
1001270018,1,MANHATTAN,00127,0018,101,255,GREENWICH STREET,255 GREENWICH STREET,,MAYOR,0110,AGENCY EXECUTIVE OFFICE,P,L,,,,,C,0981236,0199541,
1001270018,1,MANHATTAN,00127,0018,101,255,GREENWICH STREET,255 GREENWICH STREET,,OMB,0110,AGENCY EXECUTIVE OFFICE,P,L,,,,,C,0981236,0199541,
1001270018,1,MANHATTAN,00127,0018,101,255,GREENWICH STREET,255 GREENWICH STREET,,OMB,0100,OFFICE,P,L,,,,,C,0981236,0199541,
1001320007,1,MANHATTAN,00132,0007,101,77-79,MURRAY STREET,77-79 MURRAY STREET,IRT SUBSTATION #40,MTA,0862,TRANSIT SUBSTATION,C,O,,,,,C,0981295,0199727,
1001341001,1,MANHATTAN,00134,1001,101,253,BROADWAY,253 BROADWAY,COMMERCIAL CONDOMINIUM UNIT #1,CEO,0100,OFFICE,C,O,,,,,C,0982196,0199199,
1001341001,1,MANHATTAN,00134,1001,101,253,BROADWAY,253 BROADWAY,COMMERCIAL CONDOMINIUM UNIT #1,DCAS,1380,CUSTODIAL,C,O,,,,,C,0982196,0199199,
1001341001,1,MANHATTAN,00134,1001,101,253,BROADWAY,253 BROADWAY,COMMERCIAL CONDOMINIUM UNIT #1,DOITT,0120,AGENCY OFFICE,C,O,,,,,C,0982196,0199199,
1001341001,1,MANHATTAN,00134,1001,101,253,BROADWAY,253 BROADWAY,COMMERCIAL CONDOMINIUM UNIT #1,MAYOR,0120,AGENCY OFFICE,C,O,,,,,C,0982196,0199199,
1001341001,1,MANHATTAN,00134,1001,101,253,BROADWAY,253 BROADWAY,COMMERCIAL CONDOMINIUM UNIT #1,NYPD,0120,AGENCY OFFICE,C,O,,,,,C,0982196,0199199,
1001341001,1,MANHATTAN,00134,1001,101,253,BROADWAY,253 BROADWAY,COMMERCIAL CONDOMINIUM UNIT #1,PRIV,0120,AGENCY OFFICE,C,O,,,,,C,0982196,0199199,
1001341003,1,MANHATTAN,00134,1003,101,253,BROADWAY,253 BROADWAY,COMMERCIAL CONDOMINIUM UNIT #2,DCAS,0120,AGENCY OFFICE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,0982196,0199199,
1001347501,1,MANHATTAN,00134,7501,101,253,BROADWAY,253 BROADWAY,HOME LIFE INSURANCE BLDG,DCAS,0120,AGENCY OFFICE,M,O,,,,,C,0982196,0199199,
1001410039,1,MANHATTAN,00141,0039,101,35,HUDSON STREET,35 HUDSON STREET,DUANE STREET PARK,PARKS,0440,PARK,C,O,,,,,C,0981653,0200562,
1001420001,1,MANHATTAN,00142,0001,101,292,GREENWICH STREET,292 GREENWICH STREET,PS 234,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,0981023,0200219,
1001420003,1,MANHATTAN,00142,0003,101,114,WARREN STREET,114 WARREN STREET,TRIBECA DOG RUN,PARKS,0440,PARK,C,O,,,,,C,0980901,0200212,
1001420025,1,MANHATTAN,00142,0025,101,334-340,GREENWICH STREET,334-340 GREENWICH STREET,INDEPENDENCE PLAZA NORTH,EDUC,0211,ELEMENTARY SCHOOL,P,L,,,,,C,0981237,0201417,
1001420030,1,MANHATTAN,00142,0030,101,304,GREENWICH STREET,304 GREENWICH STREET,WASHINGTON MARKET PARK,PARKS,0440,PARK,C,O,,,,,C,0981047,0200532,
1001420050,1,MANHATTAN,00142,0050,101,199,CHAMBERS STREET,199 CHAMBERS STREET,BORO OF MANHATTAN COMM COLLEGE,CUNY,0221,COMMUNITY COLLEGE,O,O,,,,,C,0981023,0201453,
1001480010,1,MANHATTAN,00148,0010,101,151-163,WEST BROADWAY,151-163 WEST BROADWAY,,DYCD,0100,OFFICE,P,L,,,,,C,0982182,0200540,
1001480010,1,MANHATTAN,00148,0010,101,151-163,WEST BROADWAY,151-163 WEST BROADWAY,,HRA,0141,FIELD OFFICE-PUBLIC,P,L,,,,,C,0982182,0200540,
1001480010,1,MANHATTAN,00148,0010,101,151-163,WEST BROADWAY,151-163 WEST BROADWAY,,OCA,1210,COURTHOUSE,P,L,,,,,C,0982182,0200540,
1001480015,1,MANHATTAN,00148,0015,101,44,WORTH STREET,44 WORTH STREET,AKA 220 CHURCH STREET,DDC,0100,OFFICE,P,L,,,,,C,0982312,0200527,
1001500025,1,MANHATTAN,00150,0025,101,100-104,DUANE STREET,100-104 DUANE STREET,ENG7 LAD1 BAT1 MAN BORO CMD,FIRE,0520,FIREHOUSE,C,O,,,,,C,0982523,0199888,
1001530001,1,MANHATTAN,00153,0001,101,280,BROADWAY,280 BROADWAY,SUN BUILDING,BLDGS,0110,AGENCY EXECUTIVE OFFICE,C,O,,,,,C,0982683,0199491,
1001530001,1,MANHATTAN,00153,0001,101,280,BROADWAY,280 BROADWAY,SUN BUILDING,BLDGS,0110,AGENCY EXECUTIVE OFFICE,C,L,,,,,C,0982683,0199491,
1001530001,1,MANHATTAN,00153,0001,101,280,BROADWAY,280 BROADWAY,SUN BUILDING,DCAS,0110,AGENCY EXECUTIVE OFFICE,C,O,,,,,C,0982683,0199491,
1001530001,1,MANHATTAN,00153,0001,101,280,BROADWAY,280 BROADWAY,SUN BUILDING,DCAS,1900,IN USE-TENANTED,C,O,,,1930,SHORT & LONG TERM AGREEMENTS,C,0982683,0199491,
1001530001,1,MANHATTAN,00153,0001,101,280,BROADWAY,280 BROADWAY,SUN BUILDING,PRIV,1342,RETAIL,C,O,,,,,C,0982683,0199491,
1001530022,1,MANHATTAN,00153,0022,101,37,CHAMBERS STREET,37 CHAMBERS STREET,PARKING LOT,DCAS,1021,OUTDOOR PARKING - AGENCY VEHICLES,C,O,,,,,C,0982918,0199352,
1001530022,1,MANHATTAN,00153,0022,101,37,CHAMBERS STREET,37 CHAMBERS STREET,PARKING LOT,DCAS,1900,IN USE-TENANTED,C,O,,,1920,SHORT-TERM AGREEMENT,C,0982918,0199352,
1001530024,1,MANHATTAN,00153,0024,101,31,CHAMBERS STREET,31 CHAMBERS STREET,SURROGATE COURT,CNTYC,0100,OFFICE,C,O,,,,,C,0983074,0199258,
1001530024,1,MANHATTAN,00153,0024,101,31,CHAMBERS STREET,31 CHAMBERS STREET,SURROGATE COURT,CULT,0100,OFFICE,C,O,,,,,C,0983074,0199258,
1001530024,1,MANHATTAN,00153,0024,101,31,CHAMBERS STREET,31 CHAMBERS STREET,SURROGATE COURT,DCAS,0100,OFFICE,C,O,,,,,C,0983074,0199258,
1001530024,1,MANHATTAN,00153,0024,101,31,CHAMBERS STREET,31 CHAMBERS STREET,SURROGATE COURT,DCAS,1900,IN USE-TENANTED,C,O,,,1920,SHORT-TERM AGREEMENT,C,0983074,0199258,
1001530024,1,MANHATTAN,00153,0024,101,31,CHAMBERS STREET,31 CHAMBERS STREET,SURROGATE COURT,DORIS,0100,OFFICE,C,O,,,,,C,0983074,0199258,
1001530024,1,MANHATTAN,00153,0024,101,31,CHAMBERS STREET,31 CHAMBERS STREET,SURROGATE COURT,MAYOR,0100,OFFICE,C,O,,,,,C,0983074,0199258,
1001530024,1,MANHATTAN,00153,0024,101,31,CHAMBERS STREET,31 CHAMBERS STREET,SURROGATE COURT,OCA,0100,OFFICE,C,O,,,,,C,0983074,0199258,
1001530024,1,MANHATTAN,00153,0024,101,31,CHAMBERS STREET,31 CHAMBERS STREET,SURROGATE COURT,PA-MN,0100,OFFICE,C,O,,,,,C,0983074,0199258,
1001530024,1,MANHATTAN,00153,0024,101,31,CHAMBERS STREET,31 CHAMBERS STREET,SURROGATE COURT,PRIV,0100,OFFICE,C,O,,,,,C,0983074,0199258,
1001540023,1,MANHATTAN,00154,0023,101,22,READE STREET,22 READE STREET,,BLDGS,0100,OFFICE,M,O,,,,,C,0982924,0199549,
1001540023,1,MANHATTAN,00154,0023,101,22,READE STREET,22 READE STREET,,BSA,0100,OFFICE,M,O,,,,,C,0982924,0199549,
1001540023,1,MANHATTAN,00154,0023,101,22,READE STREET,22 READE STREET,,DCAS,0100,OFFICE,M,O,,,,,C,0982924,0199549,
1001540023,1,MANHATTAN,00154,0023,101,22,READE STREET,22 READE STREET,,HUMRT,0100,OFFICE,M,O,,,,,C,0982924,0199549,
1001540023,1,MANHATTAN,00154,0023,101,22,READE STREET,22 READE STREET,,LAW,0100,OFFICE,M,O,,,,,C,0982924,0199549,
1001540023,1,MANHATTAN,00154,0023,101,22,READE STREET,22 READE STREET,,MAYOR,0100,OFFICE,M,O,,,,,C,0982924,0199549,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,AGING,0100,OFFICE,C,O,,,,,C,0983168,0199414,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,BLDGS,0100,OFFICE,C,O,,,,,C,0983168,0199414,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,COIB,0100,OFFICE,C,O,,,,,C,0983168,0199414,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,CORR,0100,OFFICE,C,O,,,,,C,0983168,0199414,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,DCAS,0100,OFFICE,C,O,,,,,C,0983168,0199414,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,DCAS,1900,IN USE-TENANTED,C,O,,,1930,SHORT & LONG TERM AGREEMENTS,C,0983168,0199414,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,DOITT,0932,INDOOR STORAGE - EQUIPMENT,C,O,,,,,C,0983168,0199414,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,DYCD,0100,OFFICE,C,O,,,,,C,0983168,0199414,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,EDUC,0100,OFFICE,C,O,,,,,C,0983168,0199414,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,MAYOR,0100,OFFICE,C,O,,,,,C,0983168,0199414,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,NYPD,0100,OFFICE,C,O,,,,,C,0983168,0199414,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,PRIV,0100,OFFICE,C,O,,,,,C,0983168,0199414,
1001550001,1,MANHATTAN,00155,0001,101,2,LAFAYETTE STREET,2 LAFAYETTE STREET,COURT SQUARE BLDG,PRIV,0100,OFFICE,C,O,,,,,C,0983168,0199414,
1001550003,1,MANHATTAN,00155,0003,101,52-58,DUANE STREET,52-58 DUANE STREET,,LAW,0120,AGENCY OFFICE,P,L,,,,,C,0983141,0199494,
1001590051,1,MANHATTAN,00159,0051,101,122-26,PARK ROW,122-26 PARK ROW,IRT SUBSTATION #11,MTA,0862,TRANSIT SUBSTATION,C,O,,,,,C,0983698,0199073,
1001600021,1,MANHATTAN,00160,0021,101,60,CENTRE STREET,60 CENTRE STREET,SUPREME COURT / FOLEY SQ PLOTS,DCAS,1900,IN USE-TENANTED,M,O,,,1910,LONG-TERM AGREEMENT,C,0983815,0199517,
1001600021,1,MANHATTAN,00160,0021,101,60,CENTRE STREET,60 CENTRE STREET,SUPREME COURT / FOLEY SQ PLOTS,DCAS,1380,CUSTODIAL,M,O,,,,,C,0983815,0199517,
1001600021,1,MANHATTAN,00160,0021,101,60,CENTRE STREET,60 CENTRE STREET,SUPREME COURT / FOLEY SQ PLOTS,OCA,1210,COURTHOUSE,M,O,,,,,C,0983815,0199517,
1001650001,1,MANHATTAN,00165,0001,103,55,MULBERRY STREET,55 MULBERRY STREET,COLUMBUS PARK,PARKS,0440,PARK,C,O,,,,,C,0984248,0199821,
1001660027,1,MANHATTAN,00166,0027,101,80,CENTRE STREET,80 CENTRE STREET,LOUIS J. LEFKOWITZ BUILDING,BLDGS,0120,AGENCY OFFICE,O,O,,,,,C,0983921,0199805,
1001660027,1,MANHATTAN,00166,0027,101,80,CENTRE STREET,80 CENTRE STREET,LOUIS J. LEFKOWITZ BUILDING,CLERK,0130,BOROUGH OFFICE,O,O,,,,,C,0983921,0199805,
1001660027,1,MANHATTAN,00166,0027,101,80,CENTRE STREET,80 CENTRE STREET,LOUIS J. LEFKOWITZ BUILDING,DA-MN,0120,AGENCY OFFICE,O,O,,,,,C,0983921,0199805,
1001660027,1,MANHATTAN,00166,0027,101,80,CENTRE STREET,80 CENTRE STREET,LOUIS J. LEFKOWITZ BUILDING,DA-SP,0120,AGENCY OFFICE,O,O,,,,,C,0983921,0199805,
1001660027,1,MANHATTAN,00166,0027,101,80,CENTRE STREET,80 CENTRE STREET,LOUIS J. LEFKOWITZ BUILDING,DCAS,1380,CUSTODIAL,O,O,,,,,C,0983921,0199805,
1001660027,1,MANHATTAN,00166,0027,101,80,CENTRE STREET,80 CENTRE STREET,LOUIS J. LEFKOWITZ BUILDING,DDC,0120,AGENCY OFFICE,O,O,,,,,C,0983921,0199805,
1001660027,1,MANHATTAN,00166,0027,101,80,CENTRE STREET,80 CENTRE STREET,LOUIS J. LEFKOWITZ BUILDING,MAYOR,0120,AGENCY OFFICE,O,O,,,,,C,0983921,0199805,
1001660027,1,MANHATTAN,00166,0027,101,80,CENTRE STREET,80 CENTRE STREET,LOUIS J. LEFKOWITZ BUILDING,NYPD,0120,AGENCY OFFICE,O,O,,,,,C,0983921,0199805,
1001660027,1,MANHATTAN,00166,0027,101,80,CENTRE STREET,80 CENTRE STREET,LOUIS J. LEFKOWITZ BUILDING,OCA,0120,AGENCY OFFICE,O,O,,,,,C,0983921,0199805,
1001660027,1,MANHATTAN,00166,0027,101,80,CENTRE STREET,80 CENTRE STREET,LOUIS J. LEFKOWITZ BUILDING,PRIV,1900,IN USE-TENANTED,O,O,,,,,C,0983921,0199805,
1001670001,1,MANHATTAN,00167,0001,101,100,CENTRE STREET,100 CENTRE STREET,CRIM COURTHOUSE/DETENTION CPLX,CORR,1222,JAIL,C,O,,,,,C,0984033,0200169,
1001670001,1,MANHATTAN,00167,0001,101,100,CENTRE STREET,100 CENTRE STREET,CRIM COURTHOUSE/DETENTION CPLX,DA-MN,0100,OFFICE,C,O,,,,,C,0984033,0200169,
1001670001,1,MANHATTAN,00167,0001,101,100,CENTRE STREET,100 CENTRE STREET,CRIM COURTHOUSE/DETENTION CPLX,DCAS,1900,IN USE-TENANTED,C,O,,,1930,SHORT & LONG TERM AGREEMENTS,C,0984033,0200169,
